amount,oldbalanceOrg,newbalanceOrig,transaction_type,is_fraud
39785.37,174726.76,104635.6,TRANSFER,1
51175.63,15110.9,184847.54,TRANSFER,1
48334.6,49337.69,165007.78,CASH_IN,0
38284.58,139063.79,168776.99,CASH_OUT,1
83916.27,81889.59,134601.82,CASH_IN,1
14541.22,175262.79,60915.99,TRANSFER,1
50574.62,59595.96,7125.96,TRANSFER,1
6213.52,2374.27,187131.03,DEBIT,0
7124.86,60131.13,117224.07,TRANSFER,1
57390.85,115615.01,59628.59,PAYMENT,0
56606.18,75187.68,29827.02,DEBIT,1
87804.57,106974.55,165904.63,CASH_IN,0
55791.79,175319.62,167304.04,TRANSFER,1
95979.5,182497.01,162901.59,PAYMENT,0
4879.0,53194.81,129016.54,DEBIT,0
9809.79,92428.09,73203.08,PAYMENT,0
4416.15,109828.8,60814.06,DEBIT,0
18535.83,189822.49,1710.95,DEBIT,0
54131.6,199723.46,166721.51,DEBIT,1
64560.76,47081.45,17486.54,CASH_IN,0
4568.06,145395.97,126151.0,DEBIT,0
94597.63,75606.21,100814.99,DEBIT,1
84218.12,1621.64,105337.87,PAYMENT,0
29668.28,1850.5,185342.57,DEBIT,0
7727.98,92113.2,6323.0,CASH_IN,0
16997.01,97666.98,154678.44,PAYMENT,0
12703.17,4513.94,10410.48,DEBIT,0
12337.15,137385.48,7630.72,PAYMENT,0
51860.98,58800.68,85963.54,CASH_IN,1
24592.29,111978.62,12615.03,PAYMENT,0
35820.39,60183.81,157828.79,CASH_IN,0
98950.64,33426.86,105912.62,TRANSFER,1
68434.58,81434.75,5807.76,DEBIT,0
94898.58,46454.67,8100.14,CASH_IN,1
14264.23,106960.2,122533.71,DEBIT,0
38220.13,39765.71,161222.36,CASH_IN,0
55477.63,101681.2,87559.91,CASH_OUT,1
7685.04,31475.7,110916.13,CASH_OUT,1
428.7,134194.94,159965.89,CASH_OUT,1
67046.73,150787.54,122101.23,CASH_IN,0
64185.53,22078.85,44952.05,DEBIT,0
41084.77,93560.48,122610.41,CASH_OUT,1
48969.51,14174.34,125655.89,DEBIT,0
41550.15,119636.49,146821.4,CASH_IN,0
2410.26,52880.86,124174.84,DEBIT,0
33543.81,105524.89,193848.43,DEBIT,0
17716.45,103492.2,39457.66,CASH_OUT,1
9851.43,184870.87,190218.14,PAYMENT,0
95672.48,109816.64,107667.9,TRANSFER,1
59939.98,116599.7,134391.23,CASH_IN,0
72868.34,80330.63,19892.32,CASH_IN,1
31543.22,189815.92,76115.19,CASH_IN,0
39320.78,155437.18,153875.83,TRANSFER,1
23700.03,57081.06,141382.2,PAYMENT,0
9705.6,168841.92,8027.88,DEBIT,0
17911.37,86479.27,109318.85,CASH_IN,0
79753.43,165733.43,17655.64,DEBIT,1
67757.81,164577.61,199171.29,CASH_OUT,1
54697.42,37774.04,179459.32,CASH_OUT,1
47514.24,140228.23,4216.13,CASH_OUT,1
92244.2,58128.59,171729.92,CASH_IN,0
7282.77,59498.53,183885.92,TRANSFER,1
28067.28,59269.62,70709.64,CASH_IN,0
35000.29,145113.65,143900.33,CASH_OUT,1
78244.76,45965.21,88420.75,CASH_OUT,1
99251.54,181.17,131046.5,CASH_IN,1
24074.64,143047.37,68063.48,TRANSFER,1
87431.99,34236.95,64511.85,TRANSFER,1
83063.97,20896.48,84886.78,DEBIT,0
22473.49,47503.22,29113.55,PAYMENT,0
39939.26,75980.1,166227.79,CASH_OUT,1
40973.19,95181.27,69739.58,TRANSFER,1
97822.28,8914.01,80029.91,CASH_OUT,1
18097.38,194114.67,178810.92,PAYMENT,0
79917.81,143212.61,99324.76,CASH_OUT,1
33425.93,64638.81,108850.78,TRANSFER,1
73089.73,63739.45,191299.62,DEBIT,1
42006.9,89708.51,177345.28,CASH_IN,0
57840.19,125248.96,33893.34,CASH_IN,0
83262.85,29274.61,94643.01,TRANSFER,1
80418.51,37785.96,194259.25,TRANSFER,1
86643.65,171886.92,74473.26,PAYMENT,1
5971.14,51250.98,74314.62,CASH_OUT,1
69208.13,76039.0,39006.05,PAYMENT,1
14007.34,174254.37,22864.62,CASH_IN,0
41587.7,132629.57,148060.96,CASH_OUT,1
54863.36,68342.38,154006.09,PAYMENT,0
40279.92,136739.91,193802.59,CASH_IN,0
51965.97,3936.64,154683.64,CASH_OUT,1
99652.67,147128.53,48670.5,DEBIT,1
13530.38,97403.21,8023.32,DEBIT,0
67548.85,162636.43,197087.48,PAYMENT,0
39606.14,190927.53,68090.14,TRANSFER,1
13309.65,185157.71,62394.31,CASH_OUT,1
15882.09,181853.01,181191.04,PAYMENT,0
94927.82,102433.99,117019.98,TRANSFER,1
87961.35,72028.42,42974.23,TRANSFER,1
90705.13,93007.06,177819.25,CASH_OUT,1
99153.36,137979.2,198672.17,CASH_OUT,1
20839.46,176799.56,17335.71,TRANSFER,1
35550.38,41397.26,172450.33,CASH_IN,0
66925.21,183638.63,78103.14,PAYMENT,1
48385.42,163036.05,104814.49,CASH_OUT,1
41844.77,195771.2,182963.2,TRANSFER,1
35787.55,176050.35,194675.84,CASH_IN,0
59382.13,55987.47,52432.78,DEBIT,0
57563.59,21191.18,42570.15,TRANSFER,1
16154.17,22448.21,16103.31,CASH_IN,0
47179.27,58244.66,112359.57,DEBIT,0
55351.64,122836.74,2720.88,CASH_IN,1
57032.99,160864.07,82379.66,CASH_OUT,1
21018.62,179850.06,14676.8,TRANSFER,1
74229.72,124750.68,81045.16,DEBIT,1
2529.66,1126.26,7986.44,CASH_IN,0
35489.64,37263.36,167043.45,DEBIT,0
78023.46,19945.24,41947.8,PAYMENT,0
56393.65,72664.9,65661.74,TRANSFER,1
26123.63,100270.2,174009.6,CASH_OUT,1
69498.36,8679.44,149253.21,DEBIT,0
56743.42,69695.6,43807.67,CASH_IN,0
79626.4,35835.93,14379.88,DEBIT,1
73505.17,129414.03,143134.76,CASH_IN,0
61014.69,92854.47,78140.51,DEBIT,0
48822.89,99063.53,153216.0,CASH_OUT,1
13326.88,85538.36,89058.95,CASH_OUT,1
26140.69,191203.94,69200.48,TRANSFER,1
41915.76,42947.03,90241.08,CASH_OUT,1
59933.94,103332.85,149711.8,DEBIT,0
51375.65,147203.47,180444.06,DEBIT,0
28825.57,111368.88,9953.44,CASH_OUT,1
656.37,185804.18,104822.31,PAYMENT,0
49628.96,75593.67,6567.09,DEBIT,0
28569.74,92735.16,93681.91,TRANSFER,1
73463.48,17704.46,177056.57,PAYMENT,1
2404.39,121799.82,72318.05,CASH_OUT,1
58486.93,57642.39,186490.08,CASH_IN,1
94148.01,32061.81,126121.69,DEBIT,0
17449.18,108906.26,186831.07,CASH_IN,0
47170.23,106462.05,151433.33,TRANSFER,1
9151.28,15174.33,20687.03,PAYMENT,0
62571.93,139643.09,46230.27,CASH_IN,0
55057.66,124754.44,78834.09,TRANSFER,1
40742.48,37803.46,34021.38,CASH_IN,0
52142.49,93886.97,98982.32,CASH_IN,1
89658.5,144064.58,94273.63,TRANSFER,1
19637.47,105887.15,191251.84,DEBIT,0
2266.23,79097.82,86745.58,CASH_IN,0
86167.87,64467.69,157125.36,TRANSFER,1
57715.94,122078.77,188382.11,CASH_IN,1
89066.94,187821.74,175397.77,DEBIT,0
59698.55,134348.97,41733.52,TRANSFER,1
81018.01,14949.18,99205.98,CASH_IN,0
42973.04,92136.99,69547.96,CASH_OUT,1
74988.49,178164.83,79971.74,DEBIT,0
91305.02,18892.49,72161.37,CASH_IN,0
57216.58,197775.14,165271.84,PAYMENT,0
18086.71,189813.88,90427.81,TRANSFER,1
26887.07,15654.9,104738.87,CASH_IN,0
19872.47,186682.66,196489.47,DEBIT,0
24693.23,72626.52,11995.85,DEBIT,0
30648.48,168941.83,97591.53,PAYMENT,0
55517.83,83676.67,154812.34,PAYMENT,0
58803.28,88171.02,30232.39,CASH_IN,1
42655.71,126848.62,122306.32,CASH_OUT,1
61545.92,154895.48,47892.96,DEBIT,0
8166.68,6757.83,173480.82,CASH_OUT,1
8787.95,118631.2,65419.93,CASH_OUT,1
17191.23,37346.6,65812.56,CASH_IN,0
51812.57,69189.9,119638.78,TRANSFER,1
21407.33,69593.73,36712.58,TRANSFER,1
28335.61,93812.07,56977.73,TRANSFER,1
40037.28,66827.28,83326.37,PAYMENT,0
81188.49,21472.22,70727.57,DEBIT,1
1396.07,29125.75,104975.44,PAYMENT,0
64941.39,6687.6,119928.03,DEBIT,1
66890.96,94049.82,113333.49,DEBIT,0
79867.59,190889.54,130833.66,DEBIT,0
93275.97,23135.04,61549.9,CASH_IN,0
2023.58,189252.9,25285.25,TRANSFER,1
15386.83,146672.3,152161.51,PAYMENT,0
88618.27,127499.76,170156.08,PAYMENT,1
45857.27,129055.55,51401.25,CASH_IN,0
56463.42,165345.53,81418.39,DEBIT,1
66306.09,21383.97,99713.84,TRANSFER,1
67909.87,100950.86,106665.37,CASH_OUT,1
93174.72,139418.23,131898.03,CASH_OUT,1
99694.97,117364.09,8320.65,CASH_IN,0
72018.54,166555.81,144295.42,TRANSFER,1
28729.25,14454.34,12394.2,CASH_OUT,1
87976.44,138140.21,93657.71,CASH_OUT,1
4931.6,106805.55,165534.23,PAYMENT,0
23115.77,75832.17,90243.06,TRANSFER,1
89739.6,68055.0,29817.95,CASH_OUT,1
25626.59,124166.53,197006.77,PAYMENT,0
22072.9,178199.07,177857.09,TRANSFER,1
13821.15,99235.19,154262.73,DEBIT,0
85912.58,164944.63,82302.32,TRANSFER,1
50010.83,80431.28,36769.15,CASH_IN,0
67492.57,20478.89,188282.24,PAYMENT,0
23914.25,12301.15,106470.23,DEBIT,0
75806.46,10266.87,170471.09,PAYMENT,0
76002.95,76030.03,68419.0,PAYMENT,1
31266.68,67447.55,67057.66,CASH_OUT,1
41074.16,143587.4,197108.1,TRANSFER,1
20976.93,148564.3,104366.61,PAYMENT,0
97656.34,10170.79,28139.08,PAYMENT,0
64563.8,44224.65,43934.94,CASH_IN,1
93455.04,54852.37,96388.86,CASH_IN,1
30345.52,109522.4,8494.18,CASH_IN,0
78191.27,28903.04,92506.8,PAYMENT,1
76588.21,26788.24,83788.17,DEBIT,0
69168.65,188757.78,155867.25,TRANSFER,1
96564.24,160840.58,70988.39,PAYMENT,0
39361.6,36130.98,196509.75,CASH_OUT,1
13080.43,81313.56,36153.98,DEBIT,0
67174.17,71124.4,118197.34,DEBIT,1
72933.69,158200.81,17939.86,TRANSFER,1
57510.31,102042.58,146772.8,DEBIT,0
20689.72,25569.95,198950.74,TRANSFER,1
50450.55,147798.41,163827.73,DEBIT,1
31225.85,79377.6,111140.71,TRANSFER,1
42752.38,52584.85,96948.27,CASH_IN,0
64525.41,75099.72,167005.99,CASH_IN,1
74524.02,99551.31,187194.82,DEBIT,1
23230.15,68623.1,197841.31,DEBIT,0
40538.48,48381.15,79307.85,TRANSFER,1
26923.47,79700.41,198183.49,TRANSFER,1
19871.18,3834.58,31185.25,PAYMENT,0
78340.89,154499.57,50709.96,CASH_IN,1
90926.18,34188.98,17803.22,PAYMENT,1
37029.52,8780.92,54347.7,PAYMENT,0
75130.38,130739.74,153587.51,CASH_OUT,1
89700.56,154787.23,170584.87,TRANSFER,1
84613.96,162765.83,155778.53,CASH_OUT,1
18289.51,98701.84,126213.16,CASH_OUT,1
95629.63,41073.64,102793.3,PAYMENT,0
37673.88,147445.54,141740.86,CASH_OUT,1
33930.67,139942.62,78166.71,TRANSFER,1
6252.51,49254.15,168261.67,PAYMENT,0
48622.5,180681.55,135438.02,TRANSFER,1
10910.27,20874.29,139560.94,DEBIT,0
24861.5,196537.65,107187.2,CASH_OUT,1
31701.09,172049.56,177045.8,PAYMENT,0
80884.54,137579.73,50402.95,CASH_IN,0
87550.11,187749.98,76229.53,TRANSFER,1
30253.61,144462.23,155528.51,CASH_OUT,1
85871.23,38091.4,98549.78,TRANSFER,1
85724.52,88431.23,177842.8,TRANSFER,1
76467.45,14300.6,69279.86,DEBIT,1
14678.04,77931.48,73866.03,TRANSFER,1
69035.38,148320.6,177747.16,DEBIT,0
94502.96,77288.67,92874.06,DEBIT,0
68257.22,66058.84,103224.92,DEBIT,1
33168.37,119071.14,66552.74,CASH_OUT,1
50062.93,174440.91,55333.99,TRANSFER,1
64576.05,9516.64,131189.74,TRANSFER,1
51061.94,77094.09,23968.13,DEBIT,1
12004.09,31648.15,175854.53,TRANSFER,1
31213.28,139070.85,155840.63,TRANSFER,1
80241.58,21144.91,38149.65,DEBIT,0
86143.19,132961.55,138803.99,CASH_IN,1
13738.63,57236.17,120526.58,CASH_IN,0
95239.15,39783.36,36907.01,DEBIT,1
32888.97,187270.51,54640.7,CASH_OUT,1
66234.75,3704.92,81797.3,TRANSFER,1
75185.0,87555.45,139848.55,TRANSFER,1
81196.5,4325.4,127744.68,CASH_IN,1
94575.51,96718.61,106446.97,DEBIT,1
31298.83,100209.48,153682.11,CASH_OUT,1
85852.06,64332.49,151587.55,DEBIT,0
13177.37,26432.36,123571.83,CASH_IN,0
70507.04,75277.51,157398.02,CASH_IN,0
74200.35,134452.59,66852.67,TRANSFER,1
67775.55,156479.16,176249.91,PAYMENT,0
25238.95,106150.12,122982.02,CASH_OUT,1
87305.58,117966.88,164472.7,CASH_OUT,1
16894.16,40123.27,109255.82,PAYMENT,0
5372.94,57466.07,43687.65,CASH_IN,0
71749.32,32379.12,108482.03,DEBIT,0
47552.82,49859.07,74222.33,CASH_OUT,1
84911.31,44977.36,139499.81,PAYMENT,0
38345.88,103889.76,95158.76,TRANSFER,1
16836.18,112537.75,167222.56,TRANSFER,1
83645.85,188989.48,135614.5,CASH_IN,0
54895.47,39114.13,136908.89,CASH_OUT,1
18927.69,128335.14,43431.07,DEBIT,0
72041.2,163451.85,196849.95,CASH_OUT,1
51116.25,112048.29,168335.04,TRANSFER,1
60435.26,51000.73,157800.98,CASH_OUT,1
46095.22,52510.05,66043.05,TRANSFER,1
82872.61,7850.61,107126.33,PAYMENT,0
82957.98,61088.85,27420.64,PAYMENT,1
70941.79,148920.74,107695.2,TRANSFER,1
10549.08,9503.55,29177.85,DEBIT,0
83887.0,43859.06,110607.57,DEBIT,0
67104.59,141246.5,129744.38,CASH_OUT,1
69705.45,156530.31,78039.19,TRANSFER,1
36304.65,91063.68,99708.98,CASH_IN,0
87929.16,139614.87,175130.68,DEBIT,0
72539.91,77590.43,21712.63,DEBIT,1
11267.92,31982.65,158346.58,PAYMENT,0
40783.73,79629.9,34150.91,DEBIT,0
88639.17,115993.56,7341.6,DEBIT,0
4729.2,189610.66,37114.92,DEBIT,0
96142.05,13750.19,153008.64,TRANSFER,1
67919.47,101478.82,81025.21,TRANSFER,1
63141.28,65783.96,174504.1,PAYMENT,1
27063.22,101662.34,104941.51,CASH_OUT,1
24886.69,4795.09,4450.07,DEBIT,0
94206.4,62605.07,143342.72,CASH_OUT,1
29834.26,163973.63,22046.58,TRANSFER,1
77552.77,110788.35,157875.93,DEBIT,0
39318.25,90116.5,33620.51,CASH_OUT,1
13934.01,57105.01,69089.28,CASH_OUT,1
1081.42,59608.5,152254.29,CASH_IN,0
54430.29,76620.29,190846.27,TRANSFER,1
97578.12,167114.14,74286.79,PAYMENT,0
36919.93,193442.64,165880.04,PAYMENT,0
35725.66,87731.08,38158.45,CASH_IN,0
34415.72,78670.57,161435.95,CASH_OUT,1
52059.18,169310.16,131498.81,CASH_IN,0
44072.08,85381.06,38548.7,CASH_IN,0
87992.66,110403.63,60500.79,TRANSFER,1
50557.02,46188.33,26354.18,DEBIT,0
50780.71,148700.51,76593.4,CASH_OUT,1
13845.78,106397.66,40729.73,PAYMENT,0
98274.13,161806.91,128799.59,PAYMENT,0
25004.79,156146.55,198901.02,CASH_IN,0
7345.67,43000.95,2401.83,CASH_IN,0
66317.99,143127.11,108183.96,CASH_IN,0
59540.68,160010.88,114733.32,CASH_OUT,1
41520.41,69221.45,182841.76,CASH_IN,0
42225.0,34521.82,101201.07,CASH_IN,0
78508.54,526.43,108740.28,DEBIT,0
19579.31,90180.73,94330.56,CASH_OUT,1
82027.13,70486.55,53780.86,TRANSFER,1
64878.22,110981.97,11205.83,TRANSFER,1
41902.79,37608.22,81731.54,DEBIT,0
45808.28,171933.11,10518.29,PAYMENT,0
25672.15,51551.04,110098.49,TRANSFER,1
75213.91,45285.92,61458.73,CASH_OUT,1
51292.35,96142.81,106720.48,PAYMENT,1
32092.25,99770.2,26859.39,CASH_IN,0
59609.05,43017.05,186525.99,CASH_OUT,1
99573.49,54372.15,178904.25,PAYMENT,0
43531.88,33941.05,37999.3,TRANSFER,1
92069.93,143692.04,68688.86,CASH_IN,1
34508.23,154017.81,122698.55,CASH_IN,0
5482.72,92465.7,19137.24,CASH_OUT,1
20432.17,142817.4,70913.56,CASH_IN,0
41875.33,147187.08,50222.46,PAYMENT,0
21971.3,27655.11,183103.35,DEBIT,0
32.7,193235.6,170502.13,TRANSFER,1
91501.0,164206.39,115966.55,CASH_OUT,1
84389.5,40896.69,104069.27,DEBIT,0
74231.8,37233.01,186145.16,DEBIT,1
16789.78,25132.23,186485.56,CASH_OUT,1
12045.15,27675.71,193866.03,PAYMENT,0
6769.8,149632.36,25075.78,TRANSFER,1
72405.68,93930.85,32111.56,CASH_OUT,1
92881.51,156586.83,135347.34,DEBIT,0
43059.28,149250.98,108286.9,DEBIT,0
11922.88,120922.54,3693.18,CASH_OUT,1
51244.16,137273.32,12395.01,DEBIT,0
34889.7,3671.14,177616.08,CASH_OUT,1
37488.74,62355.53,173774.16,CASH_OUT,1
62136.85,127564.44,71454.18,TRANSFER,1
71874.62,1868.99,178210.12,CASH_OUT,1
11069.25,6595.39,118735.01,DEBIT,0
3568.67,170377.6,161181.13,CASH_IN,0
99433.09,136804.97,85486.21,TRANSFER,1
23280.51,53073.95,22679.67,DEBIT,0
5392.51,137592.57,86745.41,DEBIT,0
18995.63,158491.33,91459.96,TRANSFER,1
3905.4,61358.86,110188.84,TRANSFER,1
39187.17,7207.48,21116.54,DEBIT,0
80242.15,186555.82,198280.37,CASH_IN,1
34131.03,69035.97,48827.36,PAYMENT,0
44423.9,21296.35,39710.48,DEBIT,0
67561.92,98371.37,105360.58,TRANSFER,1
50894.32,153693.56,107441.64,CASH_OUT,1
86145.95,44329.46,87964.15,CASH_OUT,1
86604.91,53898.01,154378.43,TRANSFER,1
1000.97,48543.0,103330.88,TRANSFER,1
77806.85,198334.61,121939.09,PAYMENT,0
46078.75,39480.75,144749.28,TRANSFER,1
98884.17,115104.04,5005.02,CASH_OUT,1
48328.38,185052.93,114128.84,CASH_IN,0
98689.73,29379.31,176838.89,TRANSFER,1
75459.39,194170.84,3477.75,PAYMENT,1
24868.0,189495.45,81036.42,CASH_IN,0
53844.11,176914.4,185245.49,PAYMENT,1
99213.64,42911.3,70630.88,CASH_IN,0
85754.49,126811.01,91745.76,TRANSFER,1
9745.72,152178.29,196308.28,CASH_OUT,1
70640.14,197205.59,39864.77,CASH_IN,0
34564.5,36084.76,13051.04,DEBIT,0
708.16,153205.18,171884.52,PAYMENT,0
40354.06,67760.23,173693.07,CASH_IN,0
23483.09,35125.29,94415.57,PAYMENT,0
81888.74,84275.39,102841.43,CASH_OUT,1
33739.69,158767.18,167161.27,PAYMENT,0
82754.09,92969.96,147711.9,PAYMENT,0
69.79,107504.62,53029.8,DEBIT,0
30788.84,199031.88,3378.67,PAYMENT,0
24124.11,79821.86,95940.03,CASH_IN,0
23364.4,123080.15,171782.47,PAYMENT,0
6827.98,73048.84,179166.94,TRANSFER,1
18720.56,78557.13,191245.24,PAYMENT,0
55559.4,139128.15,175912.65,TRANSFER,1
29143.19,187577.4,116008.71,PAYMENT,0
41745.3,108471.79,88921.12,PAYMENT,0
37692.92,153679.99,154969.97,CASH_IN,0
87591.73,17841.31,147964.33,TRANSFER,1
90530.85,42231.61,107628.69,TRANSFER,1
49300.77,100426.33,17465.47,DEBIT,0
33022.29,4002.34,185216.27,PAYMENT,0
10689.0,50571.0,91120.51,PAYMENT,0
95340.75,103480.26,72666.76,CASH_IN,0
6032.09,2992.24,125913.48,DEBIT,0
29772.05,52909.26,134767.59,DEBIT,0
29813.64,102806.16,42137.58,CASH_IN,0
32046.92,114629.85,167387.77,TRANSFER,1
16437.04,185150.34,57987.42,CASH_OUT,1
78318.31,129069.12,37336.79,CASH_IN,1
12258.56,82947.16,81279.97,TRANSFER,1
63494.32,186070.24,146112.02,DEBIT,1
12393.36,156976.6,193091.64,CASH_IN,0
7062.86,40001.78,161856.25,CASH_OUT,1
90943.86,26168.47,188069.68,PAYMENT,0
19020.98,135162.33,28121.16,CASH_IN,0
82126.8,111976.63,14235.36,CASH_OUT,1
54467.64,157934.72,111540.95,CASH_OUT,1
7794.87,147761.01,58059.5,CASH_IN,0
95545.26,125042.31,165610.99,TRANSFER,1
24703.65,197276.43,134397.57,CASH_IN,0
85965.94,106717.95,194145.63,DEBIT,1
16889.31,22621.15,50958.47,CASH_OUT,1
85395.75,165654.71,97156.82,CASH_OUT,1
1332.75,50370.67,100248.1,PAYMENT,0
51182.93,155460.43,47835.36,CASH_OUT,1
76946.56,191421.42,118018.68,PAYMENT,0
93480.2,139359.1,88657.2,CASH_OUT,1
90921.12,119206.03,89344.31,CASH_OUT,1
81964.29,92077.24,72547.33,CASH_IN,0
88820.25,72881.97,3385.87,CASH_IN,0
19929.98,70600.95,104419.05,DEBIT,0
28425.59,127274.54,67049.57,TRANSFER,1
28903.96,150254.62,263.97,DEBIT,0
37711.62,135703.41,61588.74,CASH_OUT,1
39338.13,39682.02,55725.67,DEBIT,0
54460.09,98797.44,78689.63,CASH_IN,0
15996.38,158328.01,26370.4,CASH_OUT,1
69127.75,95140.82,101536.76,CASH_OUT,1
16764.98,107324.66,138488.07,DEBIT,0
31037.75,154227.21,126037.11,PAYMENT,0
50339.48,132253.06,160750.99,TRANSFER,1
79646.09,81868.98,90401.66,DEBIT,0
73949.53,179082.54,103818.35,DEBIT,0
64556.98,32513.41,162080.39,TRANSFER,1
15585.77,199103.29,85540.23,CASH_OUT,1
54709.06,23770.52,140319.87,CASH_OUT,1
8753.78,2989.99,86920.47,PAYMENT,0
37742.54,178003.78,83547.24,DEBIT,0
41357.52,48990.7,152041.12,TRANSFER,1
3990.75,145939.93,34967.38,DEBIT,0
27406.07,162203.07,67717.19,CASH_IN,0
95565.39,171797.28,44834.46,DEBIT,1
95363.72,198318.85,71821.99,DEBIT,1
35239.18,58807.94,46074.96,CASH_IN,0
4319.58,142048.67,115881.13,CASH_IN,0
17917.7,23079.97,159634.16,TRANSFER,1
39227.86,81361.86,157322.61,CASH_OUT,1
94778.49,169594.34,72900.19,PAYMENT,0
14128.49,73531.61,197752.08,CASH_IN,0
76353.95,118219.08,118770.87,CASH_OUT,1
10877.17,100754.69,79880.06,TRANSFER,1
98125.95,129190.31,167107.86,DEBIT,0
38167.83,194578.88,145974.8,TRANSFER,1
77525.7,11147.11,149855.07,TRANSFER,1
34265.68,114792.3,39227.87,CASH_IN,0
62770.61,172605.76,93664.86,PAYMENT,1
19209.69,96276.54,172365.63,CASH_IN,0
14610.64,15705.44,100807.6,DEBIT,0
93807.03,112107.87,136690.55,CASH_IN,1
91765.55,66414.78,117586.75,DEBIT,0
88748.02,30988.36,168471.36,CASH_IN,0
62547.09,169806.9,56912.17,PAYMENT,0
80828.74,104319.9,115095.06,CASH_OUT,1
6913.0,186655.28,24646.93,PAYMENT,0
33485.56,161203.3,138042.16,CASH_IN,0
31377.18,138594.36,146393.57,TRANSFER,1
63568.18,1005.1,8567.46,CASH_OUT,1
35602.22,85564.69,135158.19,TRANSFER,1
14859.19,39497.26,82938.03,PAYMENT,0
59650.74,182159.58,24819.38,CASH_OUT,1
81440.25,34916.8,83981.51,CASH_IN,1
38218.53,57212.01,38846.59,TRANSFER,1
13235.55,103367.35,83111.91,CASH_IN,0
19676.85,52672.72,76867.81,DEBIT,0
23755.96,41972.94,147678.33,CASH_OUT,1
29996.76,119819.87,154843.11,TRANSFER,1
64283.08,17785.9,121405.73,PAYMENT,1
60098.54,11633.55,4537.37,PAYMENT,1
69611.03,74449.06,186204.46,PAYMENT,0
36256.57,144132.89,137246.66,PAYMENT,0
82401.53,110961.35,6839.09,TRANSFER,1
20416.73,84575.29,163766.58,DEBIT,0
46909.38,113150.31,40053.23,PAYMENT,0
80095.86,73090.3,115844.24,PAYMENT,0
18024.06,187229.27,93326.87,PAYMENT,0
10995.21,10980.98,83967.76,DEBIT,0
88369.56,134678.3,177942.74,CASH_OUT,1
34299.54,178256.53,87472.26,PAYMENT,0
68390.17,160776.94,15068.82,PAYMENT,0
2544.61,36808.21,189327.75,PAYMENT,0
69007.79,59185.27,184107.05,CASH_OUT,1
31616.97,143409.59,136886.54,PAYMENT,0
5583.53,16854.11,93578.51,CASH_OUT,1
60985.18,162372.34,18571.89,CASH_OUT,1
24087.97,143781.39,158149.62,CASH_IN,0
38686.86,145921.33,15095.58,CASH_IN,0
8067.28,20048.27,13720.2,PAYMENT,0
14724.85,143552.11,107476.77,TRANSFER,1
29804.74,135963.63,32025.65,CASH_IN,0
8985.05,166184.5,1546.05,CASH_IN,0
91083.52,8319.19,84622.69,TRANSFER,1
614.64,4622.13,27443.45,DEBIT,0
48391.18,74601.42,32103.08,PAYMENT,0
12333.51,29757.66,15382.13,DEBIT,0
30774.83,111676.9,41018.75,DEBIT,0
92606.7,183469.78,143096.84,CASH_OUT,1
16177.84,78295.95,161785.46,CASH_OUT,1
96583.57,168990.08,90506.73,PAYMENT,1
20587.38,48.17,101310.76,TRANSFER,1
74159.2,33702.93,6531.01,CASH_OUT,1
54672.26,6084.71,13863.25,CASH_IN,0
88449.03,65629.44,51513.55,PAYMENT,1
55403.79,181637.92,108779.68,DEBIT,1
53460.58,19390.42,147910.23,PAYMENT,0
19553.85,121281.96,121000.61,CASH_OUT,1
16631.27,90299.19,78425.57,TRANSFER,1
91649.75,187693.64,23664.81,DEBIT,1
32790.54,24503.83,156154.65,TRANSFER,1
37214.5,42405.57,72757.21,PAYMENT,0
75984.77,5908.39,147210.8,TRANSFER,1
33888.96,86787.05,102595.77,TRANSFER,1
95206.72,55566.58,147732.41,PAYMENT,0
73795.4,173981.19,181457.91,DEBIT,0
59746.95,120988.16,184205.9,TRANSFER,1
88090.71,122818.15,107021.36,TRANSFER,1
4970.09,106382.14,102301.67,PAYMENT,0
25713.7,18370.07,53135.69,CASH_IN,0
46508.98,89003.74,187159.97,TRANSFER,1
22705.58,199901.04,91583.83,CASH_OUT,1
74393.08,167045.86,25518.25,DEBIT,0
91921.61,178691.81,86540.98,TRANSFER,1
42382.77,164645.27,25410.65,PAYMENT,0
34219.84,20608.34,100506.34,CASH_OUT,1
96155.46,45489.65,112255.1,PAYMENT,0
44490.79,624.33,67551.15,TRANSFER,1
48909.95,60702.02,14330.12,CASH_OUT,1
35171.47,21721.48,188700.71,DEBIT,0
90955.75,94558.67,154670.62,DEBIT,0
56899.86,135425.5,167776.22,DEBIT,1
76219.84,174901.06,73373.68,CASH_IN,0
81182.55,149843.43,152166.21,PAYMENT,0
34191.49,187717.12,97074.58,TRANSFER,1
43375.1,10779.66,40216.7,CASH_OUT,1
84848.69,2435.97,24884.68,PAYMENT,0
36331.9,132267.62,69010.17,TRANSFER,1
79395.57,57870.48,27510.42,CASH_IN,0
94099.82,50700.2,199653.8,TRANSFER,1
62324.81,66177.42,9837.8,PAYMENT,0
74165.31,53959.21,88228.72,TRANSFER,1
80511.68,102287.28,90418.7,CASH_OUT,1
84505.51,88029.69,60126.39,CASH_IN,0
39511.38,102485.71,114270.31,CASH_OUT,1
5135.83,134542.72,29995.4,CASH_IN,0
40193.61,77426.1,156782.48,CASH_IN,0
67378.89,50261.54,66489.54,TRANSFER,1
45040.54,33240.11,118268.52,CASH_OUT,1
